Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123177376621006848,48695,27931-移动游戏平台渠道高级运营（深圳）,中国,深圳总部,IEG,,产品,"负责移动游戏平台渠道的对接与运营，基于项目运营目标，规划整体渠道运营方案；
与公司内部平台渠道对接，结合项目与渠道双方需求，设计对应的活动内容，跟进活动效果；
对渠道资源的使用效率负责，并持续优化；
结合项目运营节奏，构思内外部平台渠道的中长线合作方向，并能形成可执行的阶段性规划方案，高效执行落地并跟进效果；
熟练运用数据分析工具，对活动效果进行监控与分析；
能够及时总结提炼渠道运营中的经验，形成方法论。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177376621006848,1,False,False
0,1123175083423043584,29697,32032-技术美术专家（上海）,中国,上海,IEG,,设计,担任技术美术和主美术，带领项目的美术开发团队，指导在成熟引擎实现高端美术效果。,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175083423043584,1,False,False
0,1123175121238888448,34880,32032-游戏引擎渲染工程师（上海）,中国,上海,IEG,,技术,"根据项目需求，负责研究高端渲染效果，设计和实现在游戏引擎中;
优化美术流水线工具，研究程序生成算法来提高生产效率;
和美术一起设计材质模版和特效模版，帮助制定美术资源制作技术标准;
优化渲染性能，帮助项目解决渲染相关的兼容性问题;
研究GPU通用计算，用来加速游戏中的物理，AI计算;
学习最新的图形技术，帮助提升项目视觉效果，积累和分享渲染技术。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175121238888448,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123175507018387456,43891,32032-资深游戏美术3D动画（上海）,中国,上海,IEG,,设计,"协同策划制作高质量游戏动画；
负责关键帧制作；
原形制作和动捕Polish；
角色动画Retargeting。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175507018387456,1,False,False
0,1123176293509107712,47008,32032-执行制作人（上海）,中国,上海,IEG,,产品,"参与整包项目筛选和启动的决策，评估整包项目提案，对提案内容及团队素质提出专业客观意见；
被任命监管指定整包项目，阶段性常驻研发团队，与项目核心团队紧密沟通，确保项目方向，品质，进度可控；
与公司各部门沟通合作，确保与自己负责的整包项目相关的信息沟通顺畅，包括且不限于：NEXT Studios对项目内容和品质的宏观管理，发行部门需求和用户市场反馈，合同及财务相关信息等；
管理优化相关部门对项目的意见和需求，根据项目阶段梳理信息优先级，及时并准确传达给团队，同时管理信息反馈，确保各方保持共识；
及时发现项目或团队可能出现的风险并提出预警，协调各部门资源及时启动风险控制方案。
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176293509107712,1,False,False
0,1123176328267304960,47093,32032-游戏主美术设计师（上海）,中国,上海,IEG,,设计,"产品风格方向制定，负责场景、角色、风格概念等设计；
外包资源的审核修改，统一风格，并提高外包的制作品质；
宣传图气氛、海报的设计，以及不断优化工作流程、攻坚美术品质提升。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176328267304960,1,False,False
0,1123176383732781056,47245,32032-高级游戏玩法开发工程师（北京）,中国,北京,IEG,,技术,"主导使用Unreal Engine的各种玩法与工具的开发，以支撑玩法迭代与游戏设计；
参与基础系统的开发与维护，包括游戏逻辑、AI系统、动画系统、脚本系统、物理系统等；
充分理解游戏的设计方向，提出合理技术方案，规避风险，帮助团队实现高质量玩法的目标；
规划相关系统的scope和开发日程，与产品及设计、美术部门合作，推动工作按时、高质量完成；
持续追踪行业动态，与技术团队一同评估、实现能帮助项目的新技术、工具。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176383732781056,1,False,False
0,1123176384672305152,47246,32032-高级引擎图形开发工程师（北京）,中国,北京,IEG,,技术,"作为关键推动人，主导使用Unreal Engine建立适合项目美术风格的渲染管线，并针对目标平台进行优化；
编写高级shader用于效果实现及优化，建立优质高效的光照模型、Occlusion方案等；
管理渲染引擎与工具管线的各个方面，提前识别风险，持续优化，帮助团队达到高质量渲染表现的目标；
与美术及设计部门密切合作，共同制定适合项目的美术表现方向；
辅助美术部门建立适合动作捕捉的生产管线；
持续追踪行业动态，与技术团队一同评估、实现能帮助项目的新技术、工具。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176384672305152,1,False,False
0,1123176386530381824,47247,32032-资深场景关卡设计师（北京）,中国,北京,IEG,,设计,"3D场景资产创建和关卡美术的复合型工作；
写实风格的3D场景资产创建、编辑、优化；
依据图片参考和概念设计创建建筑、地形、物件；
与设计团队配合在游戏引擎内提供游戏性和叙事性元素的场景展现；
与外部美术的沟通和管理内部美术团队。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176386530381824,1,False,False
0,1123176908188553216,48121,32032-Q版原画设计（上海）,中国,上海,IEG,,设计,"负责游戏中角色、NPC原画造型、概念图等设计； 
负责外包资源的审核修改，包括对外包资源制作进行审核修改，统一风格，提高制作品质。
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176908188553216,1,False,False
0,1123177162187214848,48428,32032-高级机器学习工程师,中国,上海,IEG,,技术,"负责机器学习算法的工程实现、落地及优化；
负责机器学习算法与游戏引擎结合的工程实现。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177162187214848,1,False,False
0,1123177254428348416,48533,32032-高级游戏美术特效（上海）,中国,上海,IEG,,设计,"负责游戏特效开发工作，以及游戏视觉相关的美术制作；
使用2D/3D软件及辅助工具制作相应的美术资源；
在Unity3d/UnrealEngine4中进行特效制作，并依照项目整体视觉风格规范调整视觉效果；
基于引擎功能模块（模型，uv，材质shader，动画，粒子等）实现项目所需视觉特效及特殊功能；
独立完成项目的特效工作，并协助团队成员共同解决美术资源制作过程中出现的难题。
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177254428348416,1,False,False
0,1123176034074628096,46325,22989-高级大数据研发工程师（深圳/北京/上海/成都）,中国,成都,CSIG,,技术,"1.设计、实现云上大数据产品的架构，并且能持续优化系统架构，提高系统在高并发、大流量下的容灾容错能力，保证系统的高可用性（性能、安全、容量）；
2.通过梳理和抽象，沉淀通用性的平台或服务能力，发现和解决存在的技术问题，并在具体的业务场景中进行验证推广。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176034074628096,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176092140572672,46488,22989-高级大数据研发工程师（深圳/北京/上海/成都）,中国,深圳总部,CSIG,,技术,"1.设计、实现云上大数据产品的架构，并且能持续优化系统架构，提高系统在高并发、大流量下的容灾容错能力，保证系统的高可用性（性能、安全、容量）；
2.通过梳理和抽象，沉淀通用性的平台或服务能力，发现和解决存在的技术问题，并在具体的业务场景中进行验证推广。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176092140572672,1,False,False
0,1123176800734679040,47949,30361-WEB前端工程师(深圳),中国,深圳总部,PCG,,技术,"负责文档项目前端开发以及H5的开发；
参与QQ核心业务和技术产品的原型设计和实现；
钻研各种前沿技术和创新交互，增强用户体验、开拓前端能力边界。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176800734679040,1,False,False
0,1123175497111441408,43800,WXG08-111 微信搜索推荐数据分析工程师（北京）,中国,北京,WXG,,技术,"定期监测微信搜索、推荐业务的运营数据变化，对各个纬度的指标波动进行分析研究；
通过数据分析方法，协助和指导对业务的预研和优化；
结合需求不定期的开展数据专题的分析研究，包括用户/人群画像分析研究、用户行为/满意度研究，不同观测指标之间的关联分析等。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175497111441408,1,False,False
0,1123176202475933696,46743,WXG03-211 公众平台数据运营（广州）,中国,广州,WXG,,产品,"负责制定监管数据指标，用数据驱动监管；
刻画帐号、文章、用户的监管画像，以用于精细化运营；
各新功能监管数据预埋；
负责数据开放，与跟各业务的数据合作。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176202475933696,1,False,False
0,1123177271843098624,48557,WXG08-111 微信搜索推荐高级数据分析工程师（北京）,中国,北京,WXG,,技术,"定期监测微信搜索、推荐业务的运营数据变化，对各个纬度的指标波动进行分析研究；
通过数据分析方法，协助和指导对业务的预研和优化；
结合需求不定期的开展数据专题的分析研究，包括用户/人群画像分析研究、用户行为/满意度研究，不同观测指标之间的关联分析等。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177271843098624,1,False,False
0,1123177375601790976,48693,WXG10-115 企业微信web前端开发工程师（广州）,中国,广州,WXG,,技术,"负责企业微信Web前端开发和优化工作；
支持前端工程化建设，包括流程、规范、工具的建设等。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177375601790976,1,False,False
0,1123177918206316544,49295,WXG03-113 微信公众平台后台开发工程师（广州）,中国,广州,WXG,,技术,工作内容：负责公众平台后台整体架构设计和业务开发，包括公众号消息通道、关系链、视频、文章、第三方服务等整个公众号生态的搭建。,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177918206316544,1,False,False
0,1123176097739968512,46502,25927-大数据后台开发高级工程师,中国,上海,IEG,,技术,"负责企鹅风讯大数据平台的后台架构方案的选型、设计和开发；
负责数据处理流程的设计、开发和持续优化；
负责大数据处理模块核心功能的开发。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176097739968512,1,False,False
0,1123178188835393536,49568,23294-互娱动漫品牌经理（深圳）,中国,深圳总部,IEG,,营销与公关,"负责腾讯动漫移动产品、内容（IP）的推广；
通过对市场趋势、用户、竞品和自身优劣势的洞察，与时俱进探索创新营销模式；
制定推广策略并统筹执行、拉动新用户下载腾讯动漫产品并成为内容IP和品牌的粉丝，实现内容平台的长效用户增长。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123178188835393536,1,False,False
0,1123176101191880704,46506,25928-Unreal客户端开发工程师 (深圳)  ,中国,深圳总部,IEG,,技术,"负责将AI机器学习技术应用到UE4的游戏中；
负责将前沿的图形动画技术应用到UE4中；
负责UE4引擎相关工具开发。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176101191880704,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176580076539904,47596,30627-腾讯广告SMB区域业务拓展经理 （RGM)--南区,中国,深圳总部,CDG,,销售、服务与支持,"负责腾讯社交广告__方/__省市场区域代理商开发及管理工作；
深入洞悉区域互联网广告市场机会，负责区域品牌广告主的商机管理与商机转化，
探索区域广告主的引入及服务方式；
针对区域市场特点，进行科学.合理的渠道布局规划，规范竞争秩序，稳定价格体系，
持续提高渠道合作伙伴的满意度和投入度；?
制定代理商任务目标，并跟进业务进展。参与代理商体系管理及优化过程，
赋能提升团队业务能力；?
配合市场.产品.运营及行业团队，保证部门各项目的区域落地执行。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176580076539904,1,False,False
0,1123176100269133824,46505,PCG14-应用宝商业化后台开发（深圳）,中国,深圳总部,PCG,,技术,负责应用宝商业化创新业务后台开工作 ,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176100269133824,1,False,False
0,1123177355485908992,48670,21309-企鹅辅导流量运营负责人（用户增长方向）,中国,深圳总部,CSIG,,产品,"1、负责企鹅辅导在线课程产品的社交渠道推广策略制定与实施，对新付费增长负责；
2、负责产品在微信场景内的用户增长，通过策划创意活动，实现微信用户（公众号、群、小程序等）持续增长的目标；
3、对新用户获取渠道的用户增长数量、激活率和留存率负责；
4、构建并监测各渠道漏斗，分析用户行为，洞察转化的驱动因素，优化漏斗。
5、善于利用腾讯内外部资源，推动跨部门沟通，设定目标，快速落地并实现项目迭代；
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177355485908992,1,False,False
0,1123176078362284032,46450,PCG20-行政运营经理（深圳）,中国,深圳总部,PCG,,行政支持,"1、负责公司和BG内部福利和活动策划、运营；
2、负责内外部福利资源拓展及整合，推动福利体系化建设；
3、员工氛围、关怀类项目策划及运作；
4、行政运营工作执行，行政流程优化，行政服务质量管控；
5、良好的服务意识和学习能力",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176078362284032,1,False,False
0,1123175462265163776,43539,22989-高级大数据开发工程师（深圳）,中国,深圳总部,CSIG,,技术,"负责内部数据分析平台建设；
开发数据分析算法，提升计算效率和准确率；
对平台进行运营，满足用户需求。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175462265163776,1,False,False
0,1123175471106756608,43585,22989-腾讯云存储COS后台研发工程师（深圳）,中国,深圳总部,CSIG,,技术,"负责腾讯云高性能对象存储系统COS的架构设计、功能研发以及性能优化；
负责COS业务接入及客户定制化需求开发；
负责COS运营支撑相关系统的研发。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175471106756608,1,False,False
0,1123178189900746752,49569,23671-企鹅号品类经理（北京）,中国,北京,PCG,,产品,"对垂直内容(摄影，汽车，少儿、数码、健康、房产、职场、军事、科学等）深入剖析，了解用户分层需求和行业生态；
配合垂类内容结构化体系建设，包括但不限于分类、标签、知识图谱等；
对内容结构化体系的效果跟踪及数据分析，为内容生产、引入及分发提供决策支持；
根据目标任务拆解，调整方向，制定合理有效的品类项目策略；
协同AI、推荐、运营等多个团队，在所负责的品类项目中起到关键角色与协调角色。
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123178189900746752,1,False,False
0,1123175880470827008,45821,22989-腾讯云块存储产品经理（深圳）,中国,深圳总部,CSIG,,产品,"负责腾讯云块存储的产品规划及设计工作；
负责腾讯云块存储的竞品分析，产品特性策划，特性推动；
协调组织各个团队和各类资源达成产品目标；
关注市场和趋势，对产品方向有前瞻性的设计，寻找新的增长点。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123175880470827008,1,False,False
0,1123178204463370240,49582,23671-企鹅号MCN/矩阵产品经理（北京）,中国,北京,PCG,,产品,负责企鹅号mcn与矩阵相关体系的产品设计、运营规则策略设计,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123178204463370240,1,False,False
0,1123178205516140544,49583,23671-企鹅号基础平台产品经理(北京）,中国,北京,PCG,,产品,负责企鹅号内容平台基础生态产品功能及策略设计；包括不限于创作者生态的激励、管理等,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123178205516140544,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123178206552133632,49584,23671-企鹅号内容开放产品经理（北京）,中国,北京,PCG,,产品,负责企鹅号内容开放体系规划建设，深度发掘内容价值，为企鹅号建立发行、版权、商业化多样化开放合作体系,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123178206552133632,1,False,False
0,1123177381008248832,48703,PCG10-商业化产品运营经理-搜索广告方向,中国,深圳总部,PCG,,产品,"负责浏览器搜索场景商业产品能力建设和商业策略制定，对收入负责；
负责搜索垂类商业运营，协助并推动商业产品、商业系统及工具建设，优化广告效果，提升流量价值；""
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177381008248832,1,False,False
0,1123177379737374720,48702,PCG10-商业化产品运营经理-平台策略方向,中国,深圳总部,PCG,,产品,"负责浏览器全场景的商业产品能力搭建以及商业化策略制定，对各用户场景和关键路径的流量挖掘、变现效率以及流量健康度负责；
负责搭建商业相关平台及工具建设，服务内外部客户，系统化的支持分场景商业运营；
负责进行市场及竞品研究、通过数据分析输出产品需求，不断迭代提升商业平台体验与流量分发效率；""
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177379737374720,1,False,False
0,1123177378751713280,48701,PCG10-用户增长渠道leader,中国,深圳总部,PCG,,产品,"1.负责QQ浏览器用户增长渠道方向的工作规划和目标拆解，对渠道的用户增长和dau负责，对渠道的ROI表现负责； 
2.针对产品市场规模、行业现状，竞争对手分析等，制定相应的投放营销及运营策略，并可推动快速落地实施； 
3.分析和深入挖掘渠道数据，评估渠道效果并能进行相应优化，不断提升ROI
4.不断探寻新的增长机会，寻高效获取新用户的渠道，并能有效的检测及评估。""
",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123177378751713280,1,False,False
0,1123176098671104000,46504,PCG10-搜索引擎研发总监,中国,深圳总部,PCG,,技术,"负责搜索引擎相关的整体技术架构设计；
负责搜索引擎相关的大规模排序技术和点击率预估模型的整体设计
领导技术团队完成产品和服务的交付；",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176098671104000,1,False,False
0,1123176568990994432,47569,28966-游戏平台C4D品牌设计师（深圳）,中国,深圳总部,IEG,,设计,"负责品牌主要角色和场景建模，材质，贴图，灯光，渲染的外理；
根据项目需求，完成3D设计需求；
用视频和三维动画的方式支持创意落地",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123176568990994432,1,False,False
0,1123178277964353536,49649,WXG10-企业微信后台开发工程师（成都）,中国,成都,WXG,,技术,负责企业微信应用类后台系统开发/维护/运营工作,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1123178277964353536,1,False,False
0,1138844962897530880,51022,WXG10-113 企业微信后台开发工程师（广州）,中国,广州,WXG,企业微信,技术,负责企业微信应用类后台系统开发/维护/运营工作。,2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=1138844962897530880,1,False,False
0,1138852251314425856,51027,29777-腾讯云能源行业解决方案架构师（北京/上海/深圳）（北京）,中国,北京,CSIG,腾讯云,技术,"为能源行业客户和合作伙伴提供腾讯云整体技术平台、业务和技术层面的架构咨询服务，理解客户在研发、运营工作中对网络、计算、存储、物联网等基础设施，数据、技术、业务中台和应用的需求，分析其快速发展过程中，在信息化所遇到的挑战和未来的方向；
根据客户业务的需求和理解合作伙伴的需求，基于腾讯云的技术架构，输出满足客户需求的服务解决方案；
具备独立为行业客户提供有竞争力的互联网+能源解决方案的能力, 联合销售团队整合资源完成技术支撑及系统架构工作，并协助承担售中/后等相关技术管理和推进工作，具备很强的资源协调能力，有一定的项目实施经验。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1138852251666747392,51028,29777-腾讯云能源行业解决方案架构师（北京/上海/深圳）（上海）,中国,上海,CSIG,腾讯云,技术,"为能源行业客户和合作伙伴提供腾讯云整体技术平台、业务和技术层面的架构咨询服务，理解客户在研发、运营工作中对网络、计算、存储、物联网等基础设施，数据、技术、业务中台和应用的需求，分析其快速发展过程中，在信息化所遇到的挑战和未来的方向；
根据客户业务的需求和理解合作伙伴的需求，基于腾讯云的技术架构，输出满足客户需求的服务解决方案；
具备独立为行业客户提供有竞争力的互联网+能源解决方案的能力, 联合销售团队整合资源完成技术支撑及系统架构工作，并协助承担售中/后等相关技术管理和推进工作，具备很强的资源协调能力，有一定的项目实施经验。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1138852250857246720,51026,29777-腾讯云能源行业解决方案架构师（北京/上海/深圳）（深圳）,中国,深圳,CSIG,腾讯云,技术,"为能源行业客户和合作伙伴提供腾讯云整体技术平台、业务和技术层面的架构咨询服务，理解客户在研发、运营工作中对网络、计算、存储、物联网等基础设施，数据、技术、业务中台和应用的需求，分析其快速发展过程中，在信息化所遇到的挑战和未来的方向；
根据客户业务的需求和理解合作伙伴的需求，基于腾讯云的技术架构，输出满足客户需求的服务解决方案；
具备独立为行业客户提供有竞争力的互联网+能源解决方案的能力, 联合销售团队整合资源完成技术支撑及系统架构工作，并协助承担售中/后等相关技术管理和推进工作，具备很强的资源协调能力，有一定的项目实施经验。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1138852142858113024,51025,22989-专有云运维工程师,中国,深圳,CSIG,腾讯云,技术,"1. 负责专有云的运维保障，包括交付、监控、变更、应急响应、故障恢复；
2. 负责云专有云站点建设、发布部署、监控巡检、变更管控等运维体系的建设，对效能提升有深刻的理解和实践；
3. 为专有云产品的稳定、高效运行负责，支撑金融云整体业务快速发展；
4. 具备研发能力，通过研发解决运维体系的稳定性、效率、成本管理等问题。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1138851049902182400,51024,22989-腾讯云高级技术产品运营,中国,深圳,CSIG,,产品,"基于内容的多场景使用，规划云开发技术内容，提升云开发技术内容滲透率；
负责云开发公众号及外部技术社区运营；
基于内容需求，建立作者运营体系。",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1138847025975005184,51023,WXG10-企业微信服务商运营经理,中国,广州,WXG,企业微信,销售、服务与支持,"负责企业微信服务商运营，针对各类型服务商制定成长计划，提升服务商能力及活跃度，推动企业微信用户增长及用户场景覆盖。

",2019年06月13日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1123178039010660352,49423,GY0-高级交互设计师（深圳）,中国,深圳总部,CDG,,设计,"负责腾讯海外产品的UX工作，包括toC toB业务方向，负责从概念、原形到落地的设计过程；
参与产品需求规划及制定过程，提出设计方向及目标并推动执行落地；
实地参与海外市场及用户研究，挖掘市场方向洞察用户痛点，并提出创意解决方案；
参与设计前瞻性的研究并关注设计流行趋势，并能及时提炼形成方案应用到项目中；
",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123178039010660352,1,False,False
0,1123175968748343296,46112,GY0-Business Development Manager - Cloud (Hong Kong）,中国,香港,CDG,,销售、服务与支持,"-	Develop and manage high-value relationships with key stakeholders
-	Utilize networking and prospecting skills to generate leads and identify strategic solution based sales opportunities 
-	Achieve/exceed sales goals, sustain revenue growth and provide recommendations to enhance account growth and revenue potential.
-	Preparation and execution of strategic account plans, status reports, sales and revenue forecasting and quota attainment
-	Be an expert on Tencent’s cloud offerings, working to understand customers need and providing service solutions
-	Develop strategic plans based on industry trending and customer analysis
-	Work closely with the Solutions Engineering Team in delivering and ensuring customers are gaining high value from their investments
-	Manage sales life-cycle for all accounts",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123175968748343296,1,False,False
0,1138800470727331840,51021,PCG16-信息流广告推荐算法研究员,中国,北京,PCG,,技术,负责腾讯系游戏垂类信息流推荐算法研发相关工作； 在不同的场景下能制定有效的召回与推荐算法，提升线上点击率和用户体验；,2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1123177513325957120,48861,21557-视频编解码专家（北京/深圳/美国）,中国,北京,CSIG,,技术,"1、负责H264、HEVC的编码算法深度调优；
2、跟进业界前沿编码协议（如H266/AV1等）的进展及研究。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123177513325957120,1,False,False
0,1138765953799032832,51020,31506-金融风控产品专家,中国,北京,CSIG,,产品,"1、负责金融风控行业前沿研究，发掘新兴的市场商业机会；
2、与金融行业监管和重点金融机构紧密合作，探索新的合作模式；
3、与行业金融科技公司合作，结合腾讯的金融安全能力探讨双方可行的合作模式；
4、负责收集行业客户对于产品需求反馈，与产品研发部门沟通，不断完善产品和方案模型。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1138752380125319168,51019,S2-Java开发工程师（深圳）,中国,深圳,S2,,技术,"负责公司内部财务ERP外围应用系统的设计与开发工作
参与应用系统的需求分析、方案设计、开发与实施
负责跟进应用系统上线后的运营监控与优化",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1138752380125319168,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1138748508115832832,51018,18428-金融应用安全运维工程师,中国,深圳,CDG,,技术,"1、负责金融行业网络架构规划及安全体系化建设
2、开发工具，对接平台接口，参与平台工具脚本的编写
3、优化及完善现有运维流程及规范;
4、持续完善安全组件的监控告警、故障排查
5、负责安全组件的日常运营",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1123178608962048000,49958,22989-互联网监管政策和合规政策研究高级经理（深圳/北京）（深圳总部）,中国,深圳总部,CSIG,,产品,"1.根据国内云计算政策法规，分析腾讯云相关产品的合规风险，提出规避和解决方案并推动落地；
2.负责腾讯云资质认证的需求收集、项目进度管理和资源协调，制定项目计划，确保项目团队各干系人协同工作，达到项目目标；
3.与政府监管部门对接监管需求，组织协调腾讯云内部资源，制定研发计划并推动需求落地；
4.熟悉海外云计算合规政策，根据政策分析腾讯云产品的海外合规风险，提出解决方案并推动落地。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123178608962048000,1,False,False
0,1123178610052567040,49959,22989-互联网监管政策和合规政策研究高级经理（深圳/北京）（北京）,中国,北京,CSIG,,产品,"1.根据国内云计算政策法规，分析腾讯云相关产品的合规风险，提出规避和解决方案并推动落地；
2.负责腾讯云资质认证的需求收集、项目进度管理和资源协调，制定项目计划，确保项目团队各干系人协同工作，达到项目目标；
3.与政府监管部门对接监管需求，组织协调腾讯云内部资源，制定研发计划并推动需求落地；
4.熟悉海外云计算合规政策，根据政策分析腾讯云产品的海外合规风险，提出解决方案并推动落地。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123178610052567040,1,False,False
0,1123178536509640704,49892,22989-腾讯云合规管理高级经理（资质认证/政府事务高级经理）（深圳/北京）,中国,深圳总部,CSIG,,产品,"1.根据国内云计算政策法规，分析腾讯云相关产品的合规风险，提出规避和解决方案并推动落地；
2.负责腾讯云资质认证的需求收集、项目进度管理和资源协调，制定项目计划，确保项目团队各干系人协同工作，达到项目目标；
3.与政府监管部门对接监管需求，组织协调腾讯云内部资源，制定研发计划并推动需求落地；
4.熟悉海外云计算合规政策，根据政策分析腾讯云产品的海外合规风险，提出解决方案并推动落地。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123178536509640704,1,False,False
0,1138743345976184832,51017,21309-深圳市腾讯教育科技有限公司--小学初中高中各科目老师（北京）,中国,北京,CSIG,,产品,"针对小学、初中、高中语文、数学、物理、化学、英语、生物、历史、政治等科目制定科目课程产品，进行题库、多媒体等教研内容建设；
进行线上系统课及专题课授课以及以提升学生学习体验为导向的课程服务；
对课程质量进行把关审核。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1130150489820762112,50446,22989-办公协同产品策划,中国,深圳,CSIG,腾讯云,产品,"主要负责办公会议场景的产品策划工作；
1、竞品分析及行业分析，了解市场趋势，做出产品方向迭代规划；
2、对会议产品需求进行分析、调研、产品文档编写； 
3、协调和推动研发团队完成产品开发、上线及上线后持续数据和功能运营； 
4、与行业应用、销售团队等周边部门紧密沟通配合，共同促进产品的优化和推广，为运营和行业解决方案拓展提供支持。",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1130150489820762112,1,False,False
0,1123177484779524096,48822,GY0-JOOX海外音乐后台开发(深圳),中国,深圳总部,CDG,,技术,"JOOX海外音乐项目后台开发，涉及的工作范围：
1. 数据管理、数据分析平台：包含曲库、音乐内容等的数据录入和数据管理；各运营活动的管理平台；大数据分析，音乐属性分析，曲库内容趋势分析等；
2. 配置、A/B test 平台：A/B test的管理和用户行为跟踪；
3. 音频处理相关：目前在开发中的音频指纹服务；
 
",2019年06月12日,http://careers.tencent.com/jobdesc.html?postId=1123177484779524096,1,False,False
