Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1139355243763470336,51059,29777-金融云银行业务架构师（北/上/深圳）（上海）,中国,上海,CSIG,腾讯云,技术,"为金融行业大客户和合作伙伴提供行业解决方案，具体岗位职责： 
分析金融行业，尤其是银行行业的行业发展趋势； 
从行业客户的视角切入，梳理腾讯及合作伙伴资源，制定有竞争力的行业解决方案； 
支持商务团队进行售前工作，并配合相关的售中/后等相关业务工作； 
为关键客户提供业务方案咨询服务，配合技术架构师进行方案的落地工作； 
对实施中和交付后的项目从业务角度进行跟进，确保实施项目的客户价值得到实现； 
作为腾讯云的业务解决方案代言人，承担与技术社区、客户高层领导的沟通任务，扩大腾讯云的影响力。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1139355244392615936,51060,29777-金融云银行行业售前架构师（北/上/深）（深圳）,中国,深圳,CSIG,腾讯云,技术,"为金融行业大客户和合作伙伴提供行业解决方案，具体岗位职责： 
了解金融行业，尤其是银行行业的行业发展趋势，制定有竞争力的行业解决方案； 
与商务拓展团队一起进行售前工作，了解行业客户需求，准备针对性的解决方案； 
根据方案规划，支持交付团队完成方案的落地工作，确保前期建议的项目客户价值得到实现； 
作为腾讯云的客户技术负责人，与客户高层业务、技术领导层沟通，确保腾讯云在客户处的业务持续性与客户满意度",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1139353954702856192,51056,28096-腾讯音乐广告渠道销售负责人,中国,深圳,公司其他组织,,销售、服务与支持,"负责腾讯音乐广告代理商开发及商机拓展，完成销售目标；
与代理公司业务/内容/媒介/谈判等团队建立深入合作，负责公司重点资源/产品/招商项目/创新合作的推荐与售卖；
代理商日常管理：确保相关制度的执行落地以及需求反馈收集，给出可行性优化建议，带动消耗提升；
负责代理公司比稿的媒介策略支持，负责代理合作项目的价格谈判和资源谈判； 
完成个人业绩目标，确保资源和项目执行、结算、回款流程的顺利推进；
团队管理：快速搭建团队赢得市场。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1139353938349264896,51055,28096-腾讯音乐大客户销售经理,中国,深圳,公司其他组织,,销售、服务与支持,"负责腾讯音乐广告的推广及销售工作（综艺内容项目），面向重点行业大客户拓展与维护，完成销售收入目标； 
开发潜在品牌客户，并对现有客户进行维护和管理，建立深度合作关系，解决销售及执行过程中的各种问题和挑战； 
负责销售项目的沟通、执行、KPI完成等；
推动广告主及广告代理公司对综艺项目合作的满意度。 ",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=0,1,False,False
0,1123178241662652416,49618,WXG07-广研UI视觉设计师,中国,广州,WXG,,设计,"1.参与企业应用的孵化与设计，包括产品设计，用户分析，品牌设计，设计标准制定和输出高效规范等。
2.参与QQ邮箱的产品定位、视觉风格，品牌、运营设计工作等。
3.优化邮箱可用性，改善用户体验。
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123178241662652416,1,False,False
0,1123177323789553664,48631,25925-Linux C++后台开发工程师（深圳）,中国,深圳总部,IEG,,技术,"负责腾讯游戏心悦俱乐部后台相关设计和开发工作；
参与用户平台部后台框架、公共组件的设计和开发工作；
参与相关产品需求讨论、架构设计以及后期优化工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177323789553664,1,False,False
0,1123177192545587200,48459,25923-golang运营开发工程师（深圳）,中国,深圳总部,IEG,,技术,"参与内部运营平台（资源平台，计算平台，运维平台）微服务化优化工作以及功能模块开发工作。负责服务模块需求分析，功能设计，功能开发；
解决平台开发过程中的高性能、高并发和高可靠性问题。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177192545587200,1,False,False
0,1123177091056013312,48337,25923-数据库工程师(DBA)（深圳）,中国,深圳总部,IEG,,技术,"为业务提供相应的DB技术服务支持；
负责数据库层面疑难问题的跟踪排查和优化实施；
负责进行数据库管理相应的配套系统的建设规划、开发及落地；
负责数据库存储领域新技术研究和应用。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177091056013312,1,False,False
0,1123176736385667072,47841,25923-PC客户端开发工程师（深圳）,中国,深圳总部,IEG,,技术,"负责Windows/Mac平台客户端产品需求开发工作；
负责相关客户端产品的功能维护、性能优化等相关工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176736385667072,1,False,False
0,1123175706973442048,45035,TEG09-CDN架构专家工程师（深圳）,中国,深圳总部,TEG,,技术,"深入分析行业发展和用户场景，主动掌握业界动态；
 推动腾讯CDN架构的演进/优化以及落地， 构建CDN核心竞争力；
负责CDN领域的战略发展，探索未来CDN架构未来可能的发展方向。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175706973442048,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123176600523771904,47637,23292-互娱视觉设计师（深圳）,中国,深圳总部,IEG,,设计,"负责《地下城与勇士》&《跑跑卡丁车》游戏产品，IP世界观设定及内容素材的视觉定位；
负责与对外执行团队的沟通与培养，执行过程中的品质及进度把控；
负责视频、平面、H5互动等营销素材前期创意过程中的提案草图；
负责衍生品设计及线下搭建活动的美术指导；",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176600523771904,1,False,False
0,1123175117816336384,34584,15611-航海王IP动作游戏3D特效设计师（深圳）,中国,深圳总部,IEG,,设计,"负责游戏中角色特效、场景特效的设计和制作；
推动项目特效编辑器的持续完善和优化；
与其它团队成员一起解决技术难题和其他挑战；
审核外包提交的3D特效资源，并指导外包制作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175117816336384,1,False,False
0,1123175130629935104,35683,15611-航海王IP动作游戏3D动画设计师（深圳）,中国,深圳总部,IEG,,设计,"负责游戏中的3D角色动画设计和制作；
负责外包资源的审核修改及外包团队的培养；
负责游戏中3D角色动画的风格统一性和资源规范性。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175130629935104,1,False,False
0,1123175131686899712,35724,15612-游戏客户端研发工程师(深圳),中国,深圳总部,IEG,,技术,"负责游戏客户端研发； 
产品需求的技术可行性评估，程序框架及技术方案的设计和具体实现； 
协助美术/策划建立高效的游戏内容制作流程, 完善并持续优化工具链。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175131686899712,1,False,False
0,1123175151504986112,36893,19511-腾讯游戏业务流程经理（深圳）,中国,深圳总部,IEG,,技术,"针对策略方向，制定管理方案和实施流程；
对流程相关人员进行宣导，协同相关方推进流程落地实施。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175151504986112,1,False,False
0,1123175180902862848,37992,15612-后台游戏开发工程师(深圳）,中国,深圳总部,IEG,,技术,"负责火影页游海外服务器架构设计；
负责火影页游海外服务器逻辑系统设计编码以及运营开发工作；
负责火影页游国际化版本的需求开发。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175180902862848,1,False,False
0,1123175212561469440,38848,15611-航海王IP动作游戏3D角色设计师（深圳）,中国,深圳总部,IEG,,设计,"负责游戏中的3D角色模型、贴图制作；
负责外包资源的审核修改及外包团队的培养；
负责游戏中3D角色资源的风格统一性和资源规范性。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175212561469440,1,False,False
0,1123176428259512320,47336,15605-动作RPG类游戏运营数据分析（深圳）,中国,深圳总部,IEG,,产品,"搭建并完善数据分析框架体系，全面推进产品的数据化运营；
建立关键指标的日常监控机制，对数据波动进行原因挖掘，推动游戏内容及运营策略调优；
综合使用数据分析、用户研究等多种手段，对重点内容进行专项研究，支撑研发决策；
基于研究结果推动问题解决或内容优化，并持续关注后续数据表现及用户反馈；
负责接入并持续维护数据分析相关的管理工具。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176428259512320,1,False,False
0,1123177625422925824,48979,28937-移动游戏专项测试工程师（深圳）,中国,深圳总部,IEG,,技术,"负责手游产品前端相关专项测试工作，包括性能、稳定性、代码级测试等；
负责专项测试方案和工具的优化；
在业务中研究、挖掘新的专项测试方法，从各纬度拓展测试深度，提升产品品质。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177625422925824,1,False,False
0,1123177643143860224,48998,15611-海外市场策划（深圳）,中国,深圳总部,IEG,,产品,"分析游戏特点、市场环境和竞争对手，有效整合各类传播资源并制定产品上线前后的营销策划方案；
负责线上线下市场活动计划的制定、执行和总结，通过各种市场推广手段完成既定的营销目标；
熟悉和了解海外游戏市场和海外游戏的推广，对主流海外渠道以及投放工作有深度了解；
关注市场动态和本地资讯，了解体验市场各类游戏，不定期进行竞品及市场趋势分析，为公司产品运营提供信息支持。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177643143860224,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123177130604105728,48390,CSIG17-测试leader,中国,深圳总部,CSIG,,技术,"1、根据部门质量管理体系的战略目标，制定团队的工作目标、质量管理、能力建设，确保测试团队能够及时有效的完成质量工作；
2、推进团队的测试技术发展，包括引进先进测试技术、建设测试平台、预研攻坚专项测试技术、建设/改进测试工具等；
3、负责团队优秀人才的招聘、培养、选拔和任用，为团队建立人才梯队.
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177130604105728,1,False,False
0,1123176061446656000,46404,22989-腾讯云物联网后台研发（高级）工程师（上海）,中国,上海,CSIG,,技术,"腾讯云物联网核心通信系统服务端后台研发；  
* 实现IOTHUB产品的需求；  
* 协助完成客户解决方案的实施；  
* 协助运维团队，保障产品和服务的稳定性；   
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176061446656000,1,False,False
0,1123176114034839552,46537,22989-物联网前端高级工程师,中国,深圳总部,CSIG,,技术,"负责腾讯云物联网前端团队的前端架构设计和开发以及维护工作；负责物联网云市场项目和开发者平台的pc端需求开发以及跨平台应用（小程序，h5, APP）的定制化开发；负责其他相关项目的需求开发；负责公共组件建设和维护",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176114034839552,1,False,False
0,1123178193113583616,49572,25923-手游网络加速移动客户端开发（深圳）,中国,深圳总部,IEG,,技术,"负责手游SDK网络诊断、网络加速开发实现，保障手游业务网络稳定；
负责腾讯手游加速器APP设计及开发实现，通过APP对游戏网络进行加速，并且诊断和排查网络问题，负责项目中重点、难点的技术攻关。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123178193113583616,1,False,False
0,1123177396707528704,48718,23517-开放世界MMO产品市场运营,中国,深圳总部,IEG,,产品,"1、负责开放世界MMO游戏品牌建设，发展以及对外合作的策略制定； 
2、负责制定和执行整体市场推广与营销策略计划； 
3、熟悉和了解内外部品牌合作模式，策划并执行个性化的合作方案，并能够推动产出高品质创意内容和广告；
4、推动跟踪活动执行情况，根据数据调整推广、运营策略，并对产品改进提出合理化建议。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177396707528704,1,False,False
0,1123177395419877376,48717,23517-开放世界MMO产品平台运营,中国,深圳总部,IEG,,产品,"1、负责移动游戏平台渠道的对接与运营，基于项目运营目标，对渠道资源的使用效率负责，并持续优化；
2、与公司内部平台渠道对接，结合项目与渠道双方需求，设计对应的活动内容，跟进活动效果；
3、结合项目运营节奏，构思内部平台渠道的中长线合作方向，并能形成可执行的阶段性规划方案，高效执行落地并跟进效果；
4、关注用户需求细节，运用一定的用户研究方法对用户需求进行提炼。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177395419877376,1,False,False
0,1123177394430021632,48716,23517-卡牌产品运营策划,中国,深圳总部,IEG,,产品,"1、具有优秀的沟通能力，能够承担与开发商的对接沟通。 
2、具有良好的内部协调管理能力，能有效进行支持团队的需求沟通、结合运营节点目标进行项目关键运营需求的排期。
3、具有良好的游戏拆解、游戏内系统或玩法的方向设计。善于使用用户分析以及市场需求/趋势洞察力，能够用科学的手段为本地化需求提供支撑，完成沟通与推动落地。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177394430021632,1,False,False
0,1123177393104621568,48715,23517-开放世界MMO产品数据分析师,中国,深圳总部,IEG,,产品,"1、针对重点游戏业务能从产品、用户、市场等角度分析其发展趋势和潜在问题，为运营决策提供参考；
2、从产品用户生命周期的角度，分析新进、活跃、付费、留存、流失及回流相关数据，并能为后续运营提供优化建议；
3、应用数据分析经验，搭建数据分析模型和预测模型，精准定位用户、市场，推演发展趋势；
4、完成游戏运营中的重点专项报告输出，针对目标用户及细分群体独立输出研究报告；
5、协助业务负责人完成其他业务专项研究和分析工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177393104621568,1,False,False
0,1123177391661780992,48714,27562-SOC赛道手游手游运营推广,中国,深圳总部,IEG,,产品,"1、负责市场策划工作，根据游戏特色和运营需求，定制不同阶段的营销推广策略；
2、对接项目的市场部，跟进方案的落实与执行；
3、根据项目特色与内部更多平台进行合作构思活动并跟进执行，对活动效果进行分析，并能利用平台资源优化提升活动效果；
4、关注用户需求细节，根据运营需求，进行市场运营活动的规划和执行；
5、运用数据分析工具对内外部合作效果进行监控；
6、结合项目IP和泛娱乐产品，与市场组品牌一起制定针对泛游戏用户的宣传推广策略。
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177391661780992,1,False,False
0,1123177390663536640,48713,27562-SOC赛道手游数据分析师,中国,深圳总部,IEG,,产品,"1、针对重点游戏业务能从产品、用户、市场等角度分析其发展趋势和潜在问题，为运营决策提供参考；
2、从产品用户生命周期的角度，分析新进、活跃、付费、留存、流失及回流相关数据，并能为后续运营提供优化建议；
3、应用数据分析经验，搭建数据分析模型和预测模型，精准定位用户、市场，推演发展趋势；
4、完成游戏运营中的重点专项报告输出，针对目标用户及细分群体独立输出研究报告；
5、协助业务负责人完成其他业务专项研究和分析工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177390663536640,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123177389610766336,48712,27562-SOC赛道手游运营策划（深圳）,中国,深圳总部,IEG,,产品,"1、负责SOC（生存建造开放世界）赛道手游运营期的版本管理及优化、内容规划，保证版本稳定性； 
2、跟进版本测试、版本部署、版本发布等版本流程各环节工作； 
3、负责日常外网问题反馈接受和处理，推动版本质量及内容优化；
4、负责跟进开发排期，推进研发商按时按质完成版本内容、tlog、运营功能开发工作；
5、负责游戏环境、游戏生态维护及舆情监控相关工作。
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177389610766336,1,False,False
0,1123175694621216768,44998,TEG02-边缘计算平台架构工程师,中国,北京,TEG,,技术,"负责边缘计算业务场景与方案研究；
负责针对IoT等业务场景设计腾讯边缘计算网络平台的功能架构、软件架构、协议接口、信令流程等；
分析行业内其他对标边缘计算网络平台产品，进行行业与产品分析；
进行腾讯边缘计算网络平台的硬件规划、平台设计，配合研发工程师完成软件开发工作；",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175694621216768,1,False,False
0,1123175693128044544,44995,TEG02-物联网无线网架构与规划工程师,中国,深圳总部,TEG,,技术,"负责对典型物理网无线技术进行研究分析，Nb-IoT,LoRa,Wifi,Bluetooth,ZigBee等；
负责LoRa无线网络架构设计、以及组网和优化等技术方案研究；
负责LoRa无线网络、终端接入等性能指标的研究与定义；
负责Nb/wifi/LoRa等多网协同方案研究；
负责物联网无线接入新技术研究，例如wifi mesh组网、无线回传、低轨卫星通信等；",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175693128044544,1,False,False
0,1123175692180131840,44994,TEG02-物联网平台架构工程师（北京）,中国,北京,TEG,,技术,"负责设计腾讯物联网IoT网络平台的功能架构、软件架构、协议接口、信令流程等；
分析行业内其他对标物联网网络平台产品，进行行业与产品分析；
对物联网行业应用需求进行分析，参与制定物联网IoT平台总体规划；
进行腾讯物联网网络平台的硬件规划、平台设计，配合研发工程师完成软件开发工作；",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175692180131840,1,False,False
0,1123175690561130496,44993,TEG02-物联网平台架构工程师（深圳）,中国,深圳总部,TEG,,技术,"负责设计腾讯物联网IoT网络平台的功能架构、软件架构、协议接口、信令流程等；
分析行业内其他对标物联网网络平台产品，进行行业与产品分析；
对物联网行业应用需求进行分析，参与制定物联网IoT平台总体规划；
进行腾讯物联网网络平台的硬件规划、平台设计，配合研发工程师完成软件开发工作；",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175690561130496,1,False,False
0,1123177417494499328,48743,29777-金融云保险行业售前架构师（深圳/北京/上海）,中国,深圳总部,CSIG,,技术,"作为金融云保险行业售前架构师，负责保险行业客户上云项目售前拓展支持，并持续深耕保险行业，输出面向保险的行业解决方案；
日常工作包括解决方案宣讲、方案架构规划设计、重点大客户的售中支持以及客户满意度维护等。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177417494499328,1,False,False
0,1123177418668904448,48744,29777-金融云互联网金融售前架构师（深圳/北京/上海）,中国,深圳总部,CSIG,,技术,"作为金融云架构师，为互联网金融行业客户和合作伙伴提供云服务业务及技术架构咨询服务，根据腾讯云的整体架构，结合行业发展趋势，制定面向互金行业的、有竞争力的云解决方案；
根据客户业务的需求和理解合作伙伴的需求，基于腾讯金融云的整体架构，输出满足客户需求的服务解决方案；
负责互联网金融、消费金融等项目的需求分析、方案设计、传统解决方案云化规划设计、应用迁移和数据迁移等设计工作；
支持业务团队进行售前工作，并配合相关的售中/售后等相关业务工作；
在客户迁云过程中，根据项目本身的需要，协助研发团队或实施团队（客户\合作伙伴\交付经理）完成Demo系统搭建，PoC测试及最终迁移工作；
负责上云案例、技术方案的更新维护，以及布道工作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177418668904448,1,False,False
0,1123177419981721600,48745,29777-金融售中架构师（大数据方向）（深圳/北京/上海）,中国,深圳总部,CSIG,,技术,"1、负责腾讯金融云项目方案的交付实施工作，保证项目按合同约定成功交付；交付范围包含IDC、专线、云平台、虚拟化、IT管理系统、网络实施、计算、存储、网络、安全、大数据服务等各类设备及服务。
2、在客户迁云过程中，根据项目本身的需要，负责完成Demo系统、PoC测试环境和生产环境的搭建，并协助客户完成最终迁移工作。
3、负责实施过程中，问题定位、功能验证和升级处理，及时发现和解决现场或远程实施过程中的问题和BUG。
4、负责整理反馈和客户沟通过程中的需求，对行业客户的交付和服务流程进行持续优化。
5、持续积累和提升交付能力，包含网络架构、建设流程、云管理系统能力、客户服务能力等。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177419981721600,1,False,False
0,1123177420967383040,48746,29777-金融售中架构师（专有云方向）（深圳/北京/上海）,中国,深圳总部,CSIG,,技术,作为金融云架构师，为互联网金融行业客户和合作伙伴提供云服务业务及技术架构咨询服务，根据腾讯云的整体架构，结合行业发展趋势，制定面向互金行业的、有竞争力的云解决方案； 根据客户业务的需求和理解合作伙伴的需求，基于腾讯金融云的整体架构，输出满足客户需求的服务解决方案； 负责互联网金融、消费金融等项目的需求分析、方案设计、传统解决方案云化规划设计、应用迁移和数据迁移等设计工作； 支持业务团队进行售前工作，并配合相关的售中/售后等相关业务工作； 在客户迁云过程中，根据项目本身的需要，协助研发团队或实施团队（客户\合作伙伴\交付经理）完成Demo系统搭建，PoC测试及最终迁移工作； 负责上云案例、技术方案的更新维护，以及布道工作。,2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177420967383040,1,False,False
0,1123177422276005888,48747,29777-金融云交付项目经理,中国,北京,CSIG,,产品," 负责金融云服务项目的交付项目管理，保证项目按合同约定成功交付，对项目范围、进度、成本、交付质量、项目经营结果负责；
 负责协调售前、售中、售后团队，善于和售前及客户沟通，交付范围包含IDC、专线、云平台、虚拟化、IT管理系统、网络实施、计算、存储、网络、安全、大数据服务等各类设备及服务；
 负责整理反馈交付和客户沟通过程中的需求，对行业客户的交付和服务流程进行持续优化；并编写项目所涉及阶段报告及项目验收报告等文档；
 定期组织售中研发和交付团队总结和梳理项目进展和问题，协调资源、推动项目顺利进行，对项目过程中的问题进行有效地跟踪和管理；
 持续积累和提升交付能力，包含网络架构、建设流程、云管理系统能力、客户服务能力等。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177422276005888,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123178214991073280,49591,HY6-互娱校园推广经理（深圳）,中国,深圳总部,IEG,,营销与公关,"负责腾讯互动娱乐旗下游戏、动漫产品，于全国范围内的校园场景营销，主要包括：
1、	基于营销诉求解读，制定产品的校园场景营销策略，策划校园线下活动、营销创意及赛事活动等，并进行相关内容传播规划；
2、	负责校园资源体系及内容营销体系的运营和应用；
3、	负责项目统筹，与全国本地化团队联动，进行Online & Offline资源整合优化，实现人群精准触达及沟通，助力营销传播达成预期；
4、	基于项目沉淀，提炼校园场景营销/应用方法论，指导后续业务场景资源应用。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123178214991073280,1,False,False
0,1123177423370719232,48748,29777-腾讯云区块链高级产品经理（北京）,中国,北京,CSIG,,产品,"负责腾讯云区块链BaaS平台（TBaaS）的产品设计和规划，推动产品的迭代升级；
负责选型和设计适用行业场景的区块链产品，并推动区块链应用和解决方案的落地实施；
负责撰写产品文档，对产品需求、产品功能、交互设计等环节进行把关。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177423370719232,1,False,False
0,1123177424498987008,48749,29777-金融云区块链高级研发工程师（深圳）,中国,深圳总部,CSIG,,技术,"负责腾讯云区块链平台业务前后端研发工作；
负责对现有腾讯云区块链系统进行稳定性优化、性能调优、新特性开发等工作;
负责腾讯云平台的金融行业服务体系的后台研发工作.",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177424498987008,1,False,False
0,1123177425539174400,48750,29777-互联网金融行业产品经理,中国,深圳总部,CSIG,,产品,"负责腾讯金融云互联网金融行业研究，调研互联网金融行业发展趋势及需求，分析行业及客户痛点；
根据腾讯云基础产品、生态，结合互联网金融行业特性，进行互联网金融行业产品规划和策划，并制定相应的行业解决方案；
落实行业伙伴合作；
支持售前工作；
参与互联网金融行业客户运营。 ",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177425539174400,1,False,False
0,1123177426759716864,48751,31504-腾讯云大客户售后团队Leader/技术专家(上海/成都/深圳/北京)（深圳总部）,中国,深圳总部,CSIG,,技术,"1、负责腾讯云VIP大客户的售后技术服务，帮助客户高效解决问题并预见和规避问题，推动产品与工具不断改进优化；
  2、负责协同商务/售前/产研/QA内部资源攻坚重点问题，识别共性/重复性问题并破解核心矛盾提升团队效率，沉淀通用性的平台或服务能力；
  3、负责技术服务团队的选用育留并完善团队的人才梯队，凝聚团队氛围并帮助成长，打造学习型组织；",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177426759716864,1,False,False
0,1123177412805267456,48735,CSIG16-自动驾驶仿真模拟系统-交通流系统工程师,中国,北京,CSIG,,技术,"负责维护和改进现有仿真系统交通流系统；
根据模型实现新增交通流逻辑。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177412805267456,1,False,False
0,1123176610384580608,47650,15573-手游客户端开发高级工程师（上海）,中国,上海,IEG,,技术,"研发跨平台（iOS和Android）精品移动终端网络游戏产品；
工作包括但不限于技术设计、开发编码和各类协作；
实现新特性，改善易用性，提高研发效率；
持续优化性能、表现和兼容性；
与游戏服务器，运营，平台等功能模块做开发对接联调；
优化工作流程，优化编辑器等开发工具；
以改善游戏体验为核心共同目标，与美术和策划无间协作。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176610384580608,1,False,False
0,1123176602423791616,47639,HY6-互娱平台赛事产品运营经理,中国,深圳总部,IEG,,产品,"负责app产品合作项目、产品特性的沟通、规划与在平台落地；
负责对B业务平台的功能规划与整合实现，并不断推进优化；
负责App整体资源的引入与整合，提升平台整体资源使用效能；
负责周期性的项目建设的同步及客户管理与维护，协调问题的解决与推进商业生态的实现。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176602423791616,1,False,False
0,1123175514085789696,44014,29923-天天P图高级UI视觉设计师（上海）,中国,上海,PCG,,设计,"负责天天P图及相关产品、平台的界面设计工作，包括日常版本迭代、新功能模块、衍生新产品等；
应对复杂界面需求，给出合理解决方案，优化产品UX；
关注产品功能逻辑，给出优化建议并推动落实；
支持各平面类与多媒体类设计工作；
增强产品品牌体验。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175514085789696,1,False,False
0,1123175883784327168,45840,19332-高级PHP开发工程师（上海）,中国,上海,CSIG,,技术,"负责腾讯企点产品、Boss、企点官网等平台的设计及研发工作；
 负责跟进平台的运营监控和数据分析工作；
研究新兴技术，持续优化系统架构。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123175883784327168,1,False,False
Id,PostId,RecruitPostId,RecruitPostName,CountryName,LocationName,BGName,ProductName,CategoryName,Responsibility,LastUpdateTime,PostURL,SourceID,IsCollect,IsValid
0,1123177429750255616,48755,25666-华东区域销售（政务方向）,中国,上海,CSIG,,销售、服务与支持,负责上海区域政府客户的商务拓展工作； 负责大客户关系管理、合作伙伴关系管理，市场策略制定； 整合公司及合作伙伴资源，为客户提供最佳互联网+政务民生行业解决方案； 聚焦在政府民生领域，制定行业/区域打法，并跟进重点项目，以达成公司制定的任务目标和KPI考核目标。,2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177429750255616,1,False,False
0,1123176537579851776,47513,23671-企鹅号前端开发（北京）,中国,北京,PCG,,技术,"负责企鹅号前端开发和性能优化。
负责接入层逻辑开发，前端架构建设及公共组件的设计开发。
负责企鹅号后台系统的前端开发及维护。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176537579851776,1,False,False
0,1123176622761971712,47680,23671-短视频前端开发工程师（深圳）,中国,深圳总部,PCG,,技术,负责短视频产品运营相关的的前端开发工作； 负责媒资平台移动端的开发工作，包括前端JS、HTML5以及nodejs等，持续优化前端页面体验和访问速度,2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123176622761971712,1,False,False
0,1123177416483672064,48741,23671-企鹅号策略产品经理（分成方向）,中国,北京,PCG,,产品,"1、负责企鹅号作者收益策略运营，有精算、数据分析、策略运营经验者优先，有内容行业工作经验者优先
2、能通过大数据分析，建立风险可控的算法模型，对收益进行调控，实现平台成本投入与作者收益、平台收益三者价值最大化
",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177416483672064,1,False,False
0,1123177811926847488,49178,27564-体育游戏内容合作（深圳）,中国,深圳总部,IEG,,产品,"负责体育品类游戏的内外部内容合作工作，结合项目特色与用户需求，与内外部合作伙伴进行合作方案构思及合作洽谈，负责合作方案的策划、撰写；
协调相关团队完成合作项目的落地达成预期，对合作效果进行分析，并能利用平台资源优化提升合作效果；
通过跨行业的资源整合和模式创新为游戏及平台创造独家的体育向优质内容，并运用数据分析对合作持续拓展与深度挖掘。",2019年06月14日,http://careers.tencent.com/jobdesc.html?postId=1123177811926847488,1,False,False
